a,b,c,d,e,f,g,h,i
[0.48299047],1,1,1,1,0.48299047,0.48299047,4.48299047,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.3744551],0,0,0,0,0.3744551,0.3744551,0.3744551,0
[0.43126982],0,0,0,1,0.43126982,0.43126982,1.43126982,0
[0.57786334],1,1,1,1,0.57786334,0.57786334,4.57786334,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.52748704],1,1,1,1,0.52748704,0.52748704,4.52748704,1
[0.46553412],0,0,0,0,0.46553412,0.46553412,0.46553412,0
[0.589555],0,1,1,1,0.589555,0.589555,3.589555,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.62322533],1,1,1,1,0.62322533,0.62322533,4.62322533,1
[0.7142848],1,1,1,1,0.7142848,0.7142848,4.7142848,1
[0.37919462],1,0,0,1,0.37919462,0.37919462,2.37919462,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.58074963],1,1,1,1,0.58074963,0.58074963,4.58074963,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.51410425],0,1,1,1,0.51410425,0.51410425,3.51410425,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.32200062],0,0,0,0,0.32200062,0.32200062,0.32200062,0
[0.59793985],1,1,1,1,0.59793985,0.59793985,4.59793985,1
[0.70420873],1,1,1,1,0.70420873,0.70420873,4.70420873,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.75956655],1,1,1,1,0.75956655,0.75956655,4.75956655,1
[0.47799936],0,1,1,0,0.47799936,0.47799936,2.47799936,0
[0.4312873],0,0,1,1,0.4312873,0.4312873,2.4312873,0
[0.6001901],0,1,1,1,0.6001901,0.6001901,3.6001901,0
[0.5702168],0,1,1,1,0.5702168,0.5702168,3.5702168,0
[0.44076356],0,0,0,0,0.44076356,0.44076356,0.44076356,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.71783125],1,1,1,1,0.71783125,0.71783125,4.71783125,1
[0.75464916],1,1,1,1,0.75464916,0.75464916,4.75464916,1
[0.53375256],1,1,1,1,0.53375256,0.53375256,4.53375256,1
[0.54825324],0,1,1,1,0.54825324,0.54825324,3.54825324,0
[0.58804786],0,1,1,1,0.58804786,0.58804786,3.58804786,0
[0.51795137],1,1,1,1,0.51795137,0.51795137,4.51795137,1
[0.8337269],0,1,1,1,0.8337269,0.8337269,3.8337269,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.6118076],1,1,1,1,0.6118076,0.6118076,4.6118076,1
[0.52927804],1,1,1,1,0.52927804,0.52927804,4.52927804,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5167382],0,1,1,0,0.5167382,0.5167382,2.5167382,0
[0.55386496],0,1,1,0,0.55386496,0.55386496,2.55386496,0
[0.7117457],1,1,1,1,0.7117457,0.7117457,4.7117457,1
[0.49855277],1,0,0,1,0.49855277,0.49855277,2.49855277,0
[0.59129107],1,1,1,1,0.59129107,0.59129107,4.59129107,1
[0.54281217],1,1,1,1,0.54281217,0.54281217,4.54281217,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.56993794],1,1,1,1,0.56993794,0.56993794,4.56993794,1
[0.78747404],0,1,1,1,0.78747404,0.78747404,3.78747404,0
[0.43273306],1,0,0,1,0.43273306,0.43273306,2.43273306,0
[0.247297],0,0,0,0,0.247297,0.247297,0.247297,0
[0.50619304],1,1,1,1,0.50619304,0.50619304,4.50619304,1
[0.72247773],1,1,1,1,0.72247773,0.72247773,4.72247773,1
[0.38311365],0,0,0,0,0.38311365,0.38311365,0.38311365,0
[0.8000672],1,1,1,1,0.8000672,0.8000672,4.8000672,1
[0.4851782],1,0,0,0,0.4851782,0.4851782,1.4851782,0
[0.52711064],1,0,0,1,0.52711064,0.52711064,2.52711064,0
[0.8337269],0,1,1,1,0.8337269,0.8337269,3.8337269,0
[0.54609215],0,0,0,0,0.54609215,0.54609215,0.54609215,0
[0.5482396],0,1,1,1,0.5482396,0.5482396,3.5482396,0
[0.7266959],1,1,1,1,0.7266959,0.7266959,4.7266959,1
[0.55342203],0,1,1,1,0.55342203,0.55342203,3.55342203,0
[0.41510937],1,0,0,0,0.41510937,0.41510937,1.41510937,0
[0.41500473],1,0,0,1,0.41500473,0.41500473,2.41500473,0
[0.737296],1,1,1,1,0.737296,0.737296,4.737296,1
[0.360277],0,0,0,0,0.360277,0.360277,0.360277,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5425073],0,1,1,1,0.5425073,0.5425073,3.5425073,0
[0.711114],1,1,1,1,0.711114,0.711114,4.711114,1
[0.5496202],0,1,1,1,0.5496202,0.5496202,3.5496202,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5549705],0,1,1,1,0.5549705,0.5549705,3.5549705,0
[0.5688206],1,1,1,1,0.5688206,0.5688206,4.5688206,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.6022624],1,0,1,1,0.6022624,0.6022624,3.6022624,0
[0.7228537],1,1,1,1,0.7228537,0.7228537,4.7228537,1
[0.49874058],0,1,1,1,0.49874058,0.49874058,3.49874058,0
[0.6980518],1,1,1,1,0.6980518,0.6980518,4.6980518,1
[0.37098813],0,0,0,1,0.37098813,0.37098813,1.37098813,0
[0.78670925],1,1,1,1,0.78670925,0.78670925,4.78670925,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5513016],0,1,1,1,0.5513016,0.5513016,3.5513016,0
[0.7565635],1,1,1,1,0.7565635,0.7565635,4.7565635,1
[0.69019246],1,1,1,1,0.69019246,0.69019246,4.69019246,1
[0.46254954],1,0,1,1,0.46254954,0.46254954,3.46254954,0
[0.39484188],0,0,0,1,0.39484188,0.39484188,1.39484188,0
[0.60999835],1,1,1,1,0.60999835,0.60999835,4.60999835,1
[0.27914527],0,0,0,0,0.27914527,0.27914527,0.27914527,0
[0.78842974],1,1,1,1,0.78842974,0.78842974,4.78842974,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.4822333],0,0,0,1,0.4822333,0.4822333,1.4822333,0
[0.48569223],0,0,0,0,0.48569223,0.48569223,0.48569223,0
[0.5469668],1,1,1,1,0.5469668,0.5469668,4.5469668,1
[0.59236187],0,1,1,1,0.59236187,0.59236187,3.59236187,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.23868226],0,0,0,0,0.23868226,0.23868226,0.23868226,0
[0.6047619],0,0,1,1,0.6047619,0.6047619,2.6047619,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.2372526],0,0,0,0,0.2372526,0.2372526,0.2372526,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5517283],0,1,1,1,0.5517283,0.5517283,3.5517283,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.40832156],1,0,1,1,0.40832156,0.40832156,3.40832156,0
[0.58882964],0,1,1,1,0.58882964,0.58882964,3.58882964,0
[0.75402415],1,1,1,1,0.75402415,0.75402415,4.75402415,1
[0.49856296],1,0,0,1,0.49856296,0.49856296,2.49856296,0
[0.6047257],1,1,1,1,0.6047257,0.6047257,4.6047257,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.78799504],1,1,1,1,0.78799504,0.78799504,4.78799504,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5525955],0,1,1,0,0.5525955,0.5525955,2.5525955,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.48573905],0,0,1,0,0.48573905,0.48573905,1.48573905,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5635756],1,1,1,1,0.5635756,0.5635756,4.5635756,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5596705],1,1,1,1,0.5596705,0.5596705,4.5596705,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.3884257],0,0,0,1,0.3884257,0.3884257,1.3884257,0
[0.5786628],1,1,1,1,0.5786628,0.5786628,4.5786628,1
[0.53752774],0,0,0,0,0.53752774,0.53752774,0.53752774,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5426271],0,0,1,0,0.5426271,0.5426271,1.5426271,0
[0.5272755],1,1,1,1,0.5272755,0.5272755,4.5272755,1
[0.57618713],1,1,1,1,0.57618713,0.57618713,4.57618713,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.53255767],1,1,1,1,0.53255767,0.53255767,4.53255767,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.67235065],1,1,1,1,0.67235065,0.67235065,4.67235065,1
[0.6177519],1,0,0,1,0.6177519,0.6177519,2.6177519,0
[0.35623175],1,0,0,1,0.35623175,0.35623175,2.35623175,0
[0.6070968],1,1,1,1,0.6070968,0.6070968,4.6070968,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.52540976],0,1,1,1,0.52540976,0.52540976,3.52540976,0
[0.70958817],1,1,1,1,0.70958817,0.70958817,4.70958817,1
[0.5165559],1,1,1,1,0.5165559,0.5165559,4.5165559,1
[0.5357257],1,1,1,1,0.5357257,0.5357257,4.5357257,1
[0.64077544],1,1,1,1,0.64077544,0.64077544,4.64077544,1
[0.497242],0,1,1,1,0.497242,0.497242,3.497242,0
[0.49591163],0,0,1,1,0.49591163,0.49591163,2.49591163,0
[0.49708274],0,0,1,1,0.49708274,0.49708274,2.49708274,0
[0.56202304],1,1,1,1,0.56202304,0.56202304,4.56202304,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.61250365],1,1,1,1,0.61250365,0.61250365,4.61250365,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5754658],1,1,1,1,0.5754658,0.5754658,4.5754658,1
[0.62462884],1,1,1,1,0.62462884,0.62462884,4.62462884,1
[0.5345207],1,1,1,1,0.5345207,0.5345207,4.5345207,1
[0.5945047],1,1,1,1,0.5945047,0.5945047,4.5945047,1
[0.33008596],1,0,0,1,0.33008596,0.33008596,2.33008596,0
[0.47233498],1,0,0,0,0.47233498,0.47233498,1.47233498,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5838958],0,1,1,1,0.5838958,0.5838958,3.5838958,0
[0.42489165],0,0,0,0,0.42489165,0.42489165,0.42489165,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.55500615],0,1,1,1,0.55500615,0.55500615,3.55500615,0
[0.4315514],1,0,0,1,0.4315514,0.4315514,2.4315514,0
[0.5117128],0,1,1,1,0.5117128,0.5117128,3.5117128,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.78761834],1,1,1,1,0.78761834,0.78761834,4.78761834,1
[0.6368584],1,1,1,1,0.6368584,0.6368584,4.6368584,1
[0.6049557],0,1,1,1,0.6049557,0.6049557,3.6049557,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5695528],0,1,1,1,0.5695528,0.5695528,3.5695528,0
[0.51739013],0,0,1,0,0.51739013,0.51739013,1.51739013,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.46854067],1,0,0,1,0.46854067,0.46854067,2.46854067,0
[0.5965801],1,1,1,1,0.5965801,0.5965801,4.5965801,1
[0.6639929],1,1,1,1,0.6639929,0.6639929,4.6639929,1
[0.56543654],1,1,1,1,0.56543654,0.56543654,4.56543654,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.57591856],1,1,1,1,0.57591856,0.57591856,4.57591856,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.538437],1,0,1,0,0.538437,0.538437,2.538437,0
[0.67824227],1,1,1,1,0.67824227,0.67824227,4.67824227,1
[0.49702695],1,1,1,1,0.49702695,0.49702695,4.49702695,1
[0.8337269],0,1,1,1,0.8337269,0.8337269,3.8337269,0
[0.49240756],1,0,0,0,0.49240756,0.49240756,1.49240756,0
[0.33406037],0,0,0,1,0.33406037,0.33406037,1.33406037,0
[0.38170668],0,0,0,0,0.38170668,0.38170668,0.38170668,0
[0.5753496],1,1,1,1,0.5753496,0.5753496,4.5753496,1
[0.71324515],0,1,1,1,0.71324515,0.71324515,3.71324515,0
[0.6101092],1,1,1,1,0.6101092,0.6101092,4.6101092,1
[0.788408],1,1,1,1,0.788408,0.788408,4.788408,1
[0.6087812],1,1,1,1,0.6087812,0.6087812,4.6087812,1
[0.64401543],0,1,1,1,0.64401543,0.64401543,3.64401543,0
[0.5947723],1,1,1,1,0.5947723,0.5947723,4.5947723,1
[0.8337269],0,1,1,1,0.8337269,0.8337269,3.8337269,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.6011141],1,1,1,1,0.6011141,0.6011141,4.6011141,1
[0.5078012],1,0,0,1,0.5078012,0.5078012,2.5078012,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.49459484],1,0,0,0,0.49459484,0.49459484,1.49459484,0
[0.44293445],0,0,0,1,0.44293445,0.44293445,1.44293445,0
[0.6266047],0,1,1,1,0.6266047,0.6266047,3.6266047,0
[0.82460403],1,1,1,1,0.82460403,0.82460403,4.82460403,1
[0.6132382],1,1,1,1,0.6132382,0.6132382,4.6132382,1
[0.38751566],0,0,0,0,0.38751566,0.38751566,0.38751566,0
[0.6085824],1,1,1,1,0.6085824,0.6085824,4.6085824,1
[0.4964086],0,0,0,0,0.4964086,0.4964086,0.4964086,0
[0.8148894],1,1,1,1,0.8148894,0.8148894,4.8148894,1
[0.68096304],1,1,1,1,0.68096304,0.68096304,4.68096304,1
[0.6679212],1,1,1,1,0.6679212,0.6679212,4.6679212,1
[0.43271625],0,0,0,1,0.43271625,0.43271625,1.43271625,0
[0.5540894],1,1,1,1,0.5540894,0.5540894,4.5540894,1
[0.7884312],1,1,1,1,0.7884312,0.7884312,4.7884312,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.6063878],1,1,1,1,0.6063878,0.6063878,4.6063878,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.2723835],0,0,0,0,0.2723835,0.2723835,0.2723835,0
[0.8337269],0,1,1,1,0.8337269,0.8337269,3.8337269,0
[0.5684625],1,1,1,1,0.5684625,0.5684625,4.5684625,1
[0.60541785],1,1,1,1,0.60541785,0.60541785,4.60541785,1
[0.6200331],0,1,1,1,0.6200331,0.6200331,3.6200331,0
[0.42388403],1,0,0,1,0.42388403,0.42388403,2.42388403,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.71407],0,1,1,1,0.71407,0.71407,3.71407,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.58365923],1,1,1,1,0.58365923,0.58365923,4.58365923,1
[0.33698428],0,0,0,0,0.33698428,0.33698428,0.33698428,0
[0.49685988],0,0,0,0,0.49685988,0.49685988,0.49685988,0
[0.7293657],1,1,1,1,0.7293657,0.7293657,4.7293657,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.6548997],0,1,1,1,0.6548997,0.6548997,3.6548997,0
[0.7151313],1,1,1,1,0.7151313,0.7151313,4.7151313,1
[0.5753875],1,1,1,1,0.5753875,0.5753875,4.5753875,1
[0.6217546],1,1,1,1,0.6217546,0.6217546,4.6217546,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5247669],0,0,1,0,0.5247669,0.5247669,1.5247669,0
[0.43294242],0,1,1,1,0.43294242,0.43294242,3.43294242,0
[0.49419656],1,1,1,1,0.49419656,0.49419656,4.49419656,1
[0.548186],0,1,1,1,0.548186,0.548186,3.548186,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5004286],1,1,1,1,0.5004286,0.5004286,4.5004286,1
[0.46596634],1,1,1,1,0.46596634,0.46596634,4.46596634,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5045167],1,1,1,1,0.5045167,0.5045167,4.5045167,1
[0.47763002],1,1,1,1,0.47763002,0.47763002,4.47763002,1
[0.3589242],0,0,0,0,0.3589242,0.3589242,0.3589242,0
[0.67659926],1,1,1,1,0.67659926,0.67659926,4.67659926,1
[0.7463329],1,1,1,1,0.7463329,0.7463329,4.7463329,1
[0.09939815],0,0,0,0,0.09939815,0.09939815,0.09939815,0
[0.58396983],0,1,1,1,0.58396983,0.58396983,3.58396983,0
[0.5832125],1,1,1,1,0.5832125,0.5832125,4.5832125,1
[0.78841275],1,1,1,1,0.78841275,0.78841275,4.78841275,1
[0.5949359],1,1,1,1,0.5949359,0.5949359,4.5949359,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.4552067],0,0,0,0,0.4552067,0.4552067,0.4552067,0
[0.70829237],1,1,1,1,0.70829237,0.70829237,4.70829237,1
[0.5385759],1,0,0,0,0.5385759,0.5385759,1.5385759,0
[0.50950354],0,0,0,0,0.50950354,0.50950354,0.50950354,0
[0.31933668],1,0,0,1,0.31933668,0.31933668,2.31933668,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5789938],1,1,1,1,0.5789938,0.5789938,4.5789938,1
[0.6195079],1,1,1,1,0.6195079,0.6195079,4.6195079,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.61138284],1,1,1,1,0.61138284,0.61138284,4.61138284,1
[0.5493536],1,1,1,1,0.5493536,0.5493536,4.5493536,1
[0.5484221],0,1,1,1,0.5484221,0.5484221,3.5484221,0
[0.63824105],0,1,1,1,0.63824105,0.63824105,3.63824105,0
[0.5499306],0,1,1,1,0.5499306,0.5499306,3.5499306,0
[0.54503834],0,1,1,1,0.54503834,0.54503834,3.54503834,0
[0.52031195],1,1,1,1,0.52031195,0.52031195,4.52031195,1
[0.74486494],1,1,1,1,0.74486494,0.74486494,4.74486494,1
[0.5047991],0,0,0,0,0.5047991,0.5047991,0.5047991,0
[0.42155662],0,0,0,0,0.42155662,0.42155662,0.42155662,0
[0.7912988],1,1,1,1,0.7912988,0.7912988,4.7912988,1
[0.4839586],0,0,0,0,0.4839586,0.4839586,0.4839586,0
[0.8337269],0,1,1,1,0.8337269,0.8337269,3.8337269,0
[0.3618059],1,0,0,1,0.3618059,0.3618059,2.3618059,0
[0.6331526],1,1,1,1,0.6331526,0.6331526,4.6331526,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],0,1,1,1,0.8337269,0.8337269,3.8337269,0
[0.57341415],1,1,1,1,0.57341415,0.57341415,4.57341415,1
[0.8095026],1,1,1,1,0.8095026,0.8095026,4.8095026,1
[0.67596436],1,1,1,1,0.67596436,0.67596436,4.67596436,1
[0.74829984],1,1,1,1,0.74829984,0.74829984,4.74829984,1
[0.43165246],0,0,0,0,0.43165246,0.43165246,0.43165246,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.61167383],1,1,1,1,0.61167383,0.61167383,4.61167383,1
[0.4131893],0,0,0,1,0.4131893,0.4131893,1.4131893,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.50276935],0,0,0,0,0.50276935,0.50276935,0.50276935,0
[0.50749946],0,1,1,0,0.50749946,0.50749946,2.50749946,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.7118995],1,1,1,1,0.7118995,0.7118995,4.7118995,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.69057906],0,1,1,1,0.69057906,0.69057906,3.69057906,0
[0.38692102],1,0,0,0,0.38692102,0.38692102,1.38692102,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.28760362],0,0,0,0,0.28760362,0.28760362,0.28760362,0
[0.5707827],1,1,1,1,0.5707827,0.5707827,4.5707827,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.61825645],1,1,1,1,0.61825645,0.61825645,4.61825645,1
[0.33998245],0,0,0,0,0.33998245,0.33998245,0.33998245,0
[0.6474118],1,1,1,1,0.6474118,0.6474118,4.6474118,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.515824],1,1,1,1,0.515824,0.515824,4.515824,1
[0.53081167],0,1,1,1,0.53081167,0.53081167,3.53081167,0
[0.5986559],0,1,1,1,0.5986559,0.5986559,3.5986559,0
[0.5351752],0,1,1,1,0.5351752,0.5351752,3.5351752,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.68401223],0,1,1,1,0.68401223,0.68401223,3.68401223,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.442458],1,0,0,1,0.442458,0.442458,2.442458,0
[0.6687563],1,1,1,1,0.6687563,0.6687563,4.6687563,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.43915698],1,0,0,0,0.43915698,0.43915698,1.43915698,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.6042972],0,1,1,1,0.6042972,0.6042972,3.6042972,0
[0.5871155],1,1,1,1,0.5871155,0.5871155,4.5871155,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.48275548],1,1,1,1,0.48275548,0.48275548,4.48275548,1
[0.7291939],0,1,1,1,0.7291939,0.7291939,3.7291939,0
[0.38543677],0,0,0,0,0.38543677,0.38543677,0.38543677,0
[0.5758244],0,1,1,1,0.5758244,0.5758244,3.5758244,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.6745142],1,1,1,1,0.6745142,0.6745142,4.6745142,1
[0.53451735],0,1,1,0,0.53451735,0.53451735,2.53451735,0
[0.54719174],1,1,1,1,0.54719174,0.54719174,4.54719174,1
[0.5611743],1,1,1,1,0.5611743,0.5611743,4.5611743,1
[0.57044864],0,1,1,1,0.57044864,0.57044864,3.57044864,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.53205407],1,1,1,1,0.53205407,0.53205407,4.53205407,1
[0.7868345],1,1,1,1,0.7868345,0.7868345,4.7868345,1
[0.6002422],1,1,1,1,0.6002422,0.6002422,4.6002422,1
[0.76201844],0,1,1,1,0.76201844,0.76201844,3.76201844,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.6582877],1,1,1,1,0.6582877,0.6582877,4.6582877,1
[0.6403626],1,1,1,1,0.6403626,0.6403626,4.6403626,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.7871884],1,1,1,1,0.7871884,0.7871884,4.7871884,1
[0.7057698],1,1,1,1,0.7057698,0.7057698,4.7057698,1
[0.5513333],1,1,1,1,0.5513333,0.5513333,4.5513333,1
[0.51653373],0,1,1,0,0.51653373,0.51653373,2.51653373,0
[0.5488508],1,1,1,1,0.5488508,0.5488508,4.5488508,1
[0.593026],1,1,1,1,0.593026,0.593026,4.593026,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.56584907],0,1,1,1,0.56584907,0.56584907,3.56584907,0
[0.61155003],1,1,1,1,0.61155003,0.61155003,4.61155003,1
[0.5255444],0,1,1,1,0.5255444,0.5255444,3.5255444,0
[0.45309284],1,0,0,1,0.45309284,0.45309284,2.45309284,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.4655575],0,0,0,0,0.4655575,0.4655575,0.4655575,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.2770486],0,0,0,0,0.2770486,0.2770486,0.2770486,0
[0.7002864],0,1,1,1,0.7002864,0.7002864,3.7002864,0
[0.5428198],1,1,1,1,0.5428198,0.5428198,4.5428198,1
[0.3560003],0,0,0,0,0.3560003,0.3560003,0.3560003,0
[0.67120725],1,1,1,1,0.67120725,0.67120725,4.67120725,1
[0.6067587],0,1,1,1,0.6067587,0.6067587,3.6067587,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.57778716],1,1,1,1,0.57778716,0.57778716,4.57778716,1
[0.60478735],1,1,1,1,0.60478735,0.60478735,4.60478735,1
[0.5233103],0,1,1,0,0.5233103,0.5233103,2.5233103,0
[0.7010102],1,1,1,1,0.7010102,0.7010102,4.7010102,1
[0.61425537],1,1,1,1,0.61425537,0.61425537,4.61425537,1
[0.76267487],1,1,1,1,0.76267487,0.76267487,4.76267487,1
[0.5451433],1,1,1,1,0.5451433,0.5451433,4.5451433,1
[0.600299],0,0,1,1,0.600299,0.600299,2.600299,0
[0.8337269],0,1,1,1,0.8337269,0.8337269,3.8337269,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.49258822],1,1,1,1,0.49258822,0.49258822,4.49258822,1
[0.41076136],0,0,0,0,0.41076136,0.41076136,0.41076136,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.44567144],0,0,0,1,0.44567144,0.44567144,1.44567144,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.5166317],0,1,1,1,0.5166317,0.5166317,3.5166317,0
[0.31806207],0,0,0,1,0.31806207,0.31806207,1.31806207,0
[0.3382423],0,0,0,0,0.3382423,0.3382423,0.3382423,0
[0.35283148],0,0,0,0,0.35283148,0.35283148,0.35283148,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.559038],1,1,1,1,0.559038,0.559038,4.559038,1
[0.5093459],0,0,0,0,0.5093459,0.5093459,0.5093459,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
[0.587059],0,1,1,1,0.587059,0.587059,3.587059,0
[0.8337269],1,1,1,1,0.8337269,0.8337269,4.8337269,1
